Nome,Estrelas,Texto,Data
muhammad rizkiyanto,undefined,"Knpa sistemnya eror, Sangat buruk sudah boking hotel 2x, malah kamar sudah penuh, eh malah dikasih kamar darurat yg tidak layak, mau duitnya tapi gk mau memfasilitasi!!!!!!",11 November 2019 11 November 2019
Tika Tika,undefined undefined undefined undefined undefined,"Simple, penerbangan dan lain-lain diperbanyak",11 November 2019 11 November 2019
Umi Juaria,undefined undefined undefined undefined undefined,"Harga murah ,promo menarik",11 November 2019 11 November 2019
artika yola,undefined undefined undefined undefined undefined,Good,11 November 2019 11 November 2019
Gilang Ramadhan Gian Inyuni,undefined undefined undefined undefined undefined,Simply Affordable,10 November 2019 11 November 2019
Saufan Maskury,undefined undefined undefined undefined undefined,Oke 👍👍👍,10 November 2019 10 November 2019
Novi Emil,undefined undefined undefined undefined undefined,Ok banged,10 November 2019 10 November 2019
Anita 404,undefined undefined undefined undefined undefined,Mantep,10 November 2019 10 November 2019
AL H,undefined undefined undefined undefined undefined,Nice,10 November 2019 10 November 2019
cikii eu,undefined undefined undefined undefined undefined,Murah meriah,10 November 2019 10 November 2019
fery herawan,undefined undefined undefined undefined undefined,Good,10 November 2019 10 November 2019
Ahmad Hunaifi,undefined undefined undefined undefined undefined,👍,10 November 2019 10 November 2019
Sigit Setianto,undefined undefined undefined undefined undefined,Pelayanan cepat,10 November 2019 10 November 2019
Farris Marshall Indra,undefined undefined undefined undefined undefined,Oke,10 November 2019 10 November 2019
curut cute,undefined undefined undefined undefined undefined,Cucok eym,10 November 2019 10 November 2019
junback harajuku,undefined undefined undefined undefined undefined,"Sangat membantu sekali,apalagi bisa ditambah lebih banyak promo lagi akan semakin mantep nih",10 November 2019 10 November 2019
Suharyanto Lukito,undefined undefined undefined undefined undefined,Semua hotel airy yg saya pakai...bersih semua..layanan ramah...mantab pokoknya...,10 November 2019 10 November 2019
Medan Kamu,undefined undefined undefined undefined undefined,Mantap,10 November 2019 10 November 2019
Fitria S.W,undefined,"Aplikasinya sungguh mengecewakan sekali, diairy jelas"" masih tersedia, sudah dibooking + dibayarkan sampai hotelnya kamar full, dan smpai sekarang tdk ada pertanggungjwaban, sungguh sangat kecewa",10 November 2019 10 November 2019
Tarmizy Ciregar,undefined undefined undefined undefined undefined,Pop,10 November 2019 10 November 2019
Zamzam Amirullah,undefined undefined undefined undefined,"Selama saya menginap di airy, ada beberapa yg sdh memenuhi standar hotel banyak juga yang standarnya seperti kos, bising, room nya tidak privacy dan standar harga yang lumayan mahal. Menurut saya airy harus menetapkan standar yang bagus baik itu standar penginapannya atau harganya agar tidak mengece...Ulasan LengkapSelama saya menginap di airy, ada beberapa yg sdh memenuhi standar hotel banyak juga yang standarnya seperti kos, bising, room nya tidak privacy dan standar harga yang lumayan mahal. Menurut saya airy harus menetapkan standar yang bagus baik itu standar penginapannya atau harganya agar tidak mengecewakan customernya",10 November 2019 10 November 2019
Puji Rizky,undefined undefined undefined undefined,Bagusss.....buat mesen hotel gak ribet....,10 November 2019 10 November 2019
PBSI FIP UMJ,undefined undefined undefined undefined undefined,Selalu puas dengan airy. Banyakin diskonnya lagi ya,10 November 2019 10 November 2019
Iqbal Ulfa,undefined,Dari tahun 2018 pengalaman buruk sy pakai apl. Ini terulang kembali semalam dimana sy sudah capek penat mau istrahat terlantar gara2 airy. Sy menggunakan apl. Ini 2 kali dan 2 kali nya sy dibikin gembel terlantar bersama airy Yg mana uang sy sudah transfer dan sukses tapi kamar penuh yg akhir nya sy...Ulasan LengkapDari tahun 2018 pengalaman buruk sy pakai apl. Ini terulang kembali semalam dimana sy sudah capek penat mau istrahat terlantar gara2 airy. Sy menggunakan apl. Ini 2 kali dan 2 kali nya sy dibikin gembel terlantar bersama airy Yg mana uang sy sudah transfer dan sukses tapi kamar penuh yg akhir nya sy tdur di jalan uang tidak kunjung di kembalikan Kenapa di lama lama kan sy saja bisa langsung transfer kenapa sy minta hak sy harus menunggu 3hari jam kerja sistim anda yg salah bukan sy.,10 November 2019 10 November 2019
ILHAM WAHYUDI,undefined undefined undefined undefined undefined,Ok,10 November 2019 10 November 2019
Trezno Cmh,undefined undefined undefined undefined undefined,Sangat bermanfaat,9 November 2019 9 November 2019
Nuky Kusuma,undefined undefined undefined undefined,Mudah digunakan 👍,9 November 2019 9 November 2019
Gino Syahkbid,undefined undefined undefined undefined undefined,Nice,9 November 2019 9 November 2019
Gabriela Mangolo,undefined undefined undefined undefined,Mantap,9 November 2019 9 November 2019
Hanifah Nur,undefined undefined undefined undefined undefined,Sangat membantu banget,9 November 2019 9 November 2019
neng putri ayunda,undefined undefined undefined undefined,Masih di pantau segimana bagus nya,9 November 2019 9 November 2019
keukeu sulton,undefined undefined undefined undefined,murah,9 November 2019 9 November 2019
Suratmandulrohman Dulrohman,undefined undefined undefined undefined undefined,Mantap,9 November 2019 9 November 2019
puji widodo,undefined undefined undefined undefined undefined,"Harga cocok thanks airy , baru sekali ini, semoga tidak mengecewakan",9 November 2019 9 November 2019
Sri Widyastuti,undefined undefined undefined undefined undefined,Mantab keren......cocok buat kekuarga,9 November 2019 9 November 2019
Denico Lubis,undefined undefined undefined undefined undefined,Luar biasa sangat membantu,9 November 2019 9 November 2019
abdul rohmat,undefined undefined undefined undefined undefined,"Memuaskan,,dan membantu saya dalam mencari kamar inap",9 November 2019 9 November 2019
Wiwi Handayani,undefined undefined undefined undefined undefined,Tiket pesawatnya murah dri yang lain👍,9 November 2019 9 November 2019
Rizky Irawan,undefined,saya udah pesen kamar jm 23 30 giliran datang ke hotelnya katanya msuknya jm 08 pagi besoknya aduh parah hilang uang saya dan gak ada tangung jwabnya dari pihal airy sunguh mengecewakan,9 November 2019 9 November 2019
Rahmat Fajar Pohan,undefined undefined undefined undefined undefined,Airy memang mantap.. murah dan praktis... Kasih bintang 5,9 November 2019 9 November 2019
Radith Andri,undefined undefined undefined undefined undefined,bagus,9 November 2019 9 November 2019
dipo nugraha,undefined undefined undefined undefined undefined,Good,9 November 2019 9 November 2019
Tila Wati,undefined undefined undefined undefined undefined,Respon admin sigap,9 November 2019 9 November 2019
Rhina Almaidah,undefined undefined undefined undefined undefined,Harganya lebih murah dibanding aplikasi yg lain,9 November 2019 9 November 2019
arena vora,undefined undefined undefined undefined undefined,Cepat dalam menanggapi pesanan,9 November 2019 9 November 2019
Muhammad Yusuf,undefined undefined undefined undefined undefined,Hebat,9 November 2019 9 November 2019
Rhoma AF,undefined undefined undefined undefined undefined,Mantaaaaap👍,9 November 2019 9 November 2019
Nara Myra,undefined,Jangan pernah pake airy tidak bisa refund aneh banget taik,9 November 2019 9 November 2019
Ahmad Assegaf,undefined undefined undefined undefined undefined,Airy ok banget,8 November 2019 8 November 2019
Pengguna Google,undefined undefined undefined undefined undefined,#latumenten27 Untuk pelayanan sangat baik dan ramah. Tempatnya bersih dan nyaman,8 November 2019 8 November 2019
Upi Lutfiah,undefined undefined undefined undefined undefined,"Bagus, tingkatkan",8 November 2019 8 November 2019
Rahma Yani,undefined,Check in nya harus jam 14.00? Kalo misalnya pagi gmna?,8 November 2019 8 November 2019
Devi Fitriani,undefined undefined undefined undefined undefined,Responya cepat Tiket lebih murah dan banyak potonganya,8 November 2019 8 November 2019
Terserahgue Bodoamat,undefined,"Kecewa banget padahal baru pertama kali pakai airy room, melakukan pembayaran sebelum waktu nya habis dan ada bukti pembayaran dari mbanking BCA saya yang saya sudah lampirkan, tapi belum juga ada konfirmasi jika pembayaran berhasil. Jika saya melakukan transaksi kembali, maka kejadian yang sama aka...Ulasan LengkapKecewa banget padahal baru pertama kali pakai airy room, melakukan pembayaran sebelum waktu nya habis dan ada bukti pembayaran dari mbanking BCA saya yang saya sudah lampirkan, tapi belum juga ada konfirmasi jika pembayaran berhasil. Jika saya melakukan transaksi kembali, maka kejadian yang sama akan terulang dan begitu seterusnya. Airy room pantas mendapatkan bintang 1 dan komplen di komentar aplikasi.",8 November 2019 8 November 2019
Ryan Mirza,undefined undefined undefined undefined undefined,Nice hotel app,8 November 2019 8 November 2019
eko prasetyowati,undefined undefined undefined undefined undefined,Memuaskan dan cepat,8 November 2019 8 November 2019
Fabheanj Kim Young,undefined undefined undefined undefined undefined,Love it 😍😘😗😙😚,8 November 2019 8 November 2019
R. Aziz 7jr,undefined undefined undefined undefined,Sangat membatu,8 November 2019 8 November 2019
Heri Koesmanto,undefined undefined undefined undefined undefined,Bagus,8 November 2019 8 November 2019
Denny Herlanda,undefined undefined undefined undefined undefined,Nice pokok nya. Pelayanan dan budget produk di dlm nya cocok buat org2 +62 ini..,8 November 2019 8 November 2019
eddy s8,undefined undefined undefined undefined,Rekomendasi bintang 4 dulu ya kak,8 November 2019 8 November 2019
Willy Nio,undefined undefined undefined undefined undefined,Best,8 November 2019 8 November 2019
Wawan Yuniarko,undefined undefined undefined undefined undefined,Puas dech...,8 November 2019 8 November 2019
Johan Akbar,undefined undefined undefined undefined undefined,Bagus & Bersih,8 November 2019 8 November 2019
imam sr15,undefined undefined undefined undefined undefined,Mantap,8 November 2019 8 November 2019
Baidowi Baidowi,undefined undefined undefined undefined,Untuk penginapan harga terjamgkau tapi ersih hanya sarapan nya kadang kurang sedap,8 November 2019 8 November 2019
Putraparis Bur,undefined undefined undefined undefined undefined,Bagis,8 November 2019 8 November 2019
Nofi Susilowati,undefined undefined undefined undefined undefined,"Keren, harga yermurah dan gak ribet. Cukup no hp dan email aja",8 November 2019 8 November 2019
zaky Cakay,undefined undefined undefined undefined undefined,Good,7 November 2019 7 November 2019
Shintadewi Putriwaluyo,undefined undefined undefined undefined undefined,👌,7 November 2019 7 November 2019
mangku muliarta,undefined undefined undefined undefined undefined,mantap,7 November 2019 7 November 2019
Riska Susanti,undefined undefined undefined undefined undefined,Mantap bikin hemat,7 November 2019 7 November 2019
KENYOM,undefined undefined undefined undefined undefined,Siap terbang,7 November 2019 7 November 2019
Ouwghy Marlone,undefined undefined undefined undefined undefined,Mudah dan harga murah,7 November 2019 7 November 2019
Dewi Kurniati,undefined undefined undefined undefined undefined,membantu sekali,7 November 2019 7 November 2019
Yans Pamungkas,undefined undefined undefined undefined undefined,Manatap jiwa aplikasinya jadi gak pusing kalau brli tiket haha,7 November 2019 7 November 2019
Noherdika Gultom,undefined undefined undefined undefined undefined,Sangat memuaskan,7 November 2019 7 November 2019
Muhamad Iqbal s,undefined undefined undefined undefined undefined,Hah? ML? Mobil lejen,7 November 2019 7 November 2019
Ina Belitung,undefined undefined undefined undefined undefined,Harga tiket lumayan murah,7 November 2019 7 November 2019
maharani firdaus,undefined undefined undefined undefined undefined,Banyak hotel bagus dan murah .amazing banget budget hotel nya,7 November 2019 7 November 2019
Andrian Sunarrekaartha,undefined undefined undefined undefined undefined,Memuaskan,7 November 2019 7 November 2019
RANI REAGEN,undefined undefined undefined undefined undefined,puas,7 November 2019 7 November 2019
Alvin Candra,undefined undefined undefined undefined undefined,Mantaplah,7 November 2019 7 November 2019
pendik bangpen,undefined undefined undefined undefined undefined,"Aplikasi bagus, kamar pesanan sesuai",7 November 2019 7 November 2019
Fauzi Rahman,undefined undefined undefined undefined,Simple dan cepat,7 November 2019 7 November 2019
Destu Argiyanto,undefined undefined undefined undefined undefined,"Luar Biasa, Murah, Mudah dan Nyaman",7 November 2019 7 November 2019
Adiningsih G. Soka,undefined undefined undefined undefined,Sangat puass,7 November 2019 7 November 2019
Sari Novi Santoso,undefined undefined undefined undefined undefined,setiap pakai airy gak pernah kecewa sama hotel2 nya. keren nya kebangetan.,7 November 2019 7 November 2019
Annisa icha,undefined undefined undefined undefined undefined,Selalu puas dengan pelayanan yang diberikan oleh Airy 😍😍😍😘😘😘 semoga semakin sukses untuk kedepannya dan pertahankan kualitas dari pelayanan terbaik yang selama ini Airy berikan ☺️☺️💯💯👌👌👍👍👍👍,7 November 2019 7 November 2019
Zenfone Sugeng,undefined undefined undefined undefined undefined,"Tempat bersih,parkir luas,ramah pokoknya TOP lah",7 November 2019 7 November 2019
Mohamad Arrman,undefined undefined undefined undefined undefined,Recommended buat cari akomodasi. Harga terjangkau dan terbaik,6 November 2019 6 November 2019
Nia Sylvia,undefined undefined undefined undefined undefined,Selalu puas dgn ketepatan harga,6 November 2019 6 November 2019
Hisna Dina Tsabita,undefined undefined undefined undefined undefined,Tap mantap,6 November 2019 6 November 2019
Renny S,undefined undefined undefined undefined undefined,Pelayanan sesuai yang di janjikan..trimakasi airy,6 November 2019 6 November 2019
Fitri Sukmawati,undefined undefined undefined undefined undefined,Mantap Jiwa,6 November 2019 6 November 2019
WIDIA HERDIAN,undefined undefined undefined undefined undefined,Murah,6 November 2019 6 November 2019
andrekutii,undefined undefined undefined undefined,Ntaps,6 November 2019 6 November 2019
